symbol,ex_low,ex_high,ema_mean,ema_var,count,updated_ms
NOTUSDT,binance,gate,0.0008567715722691,5.956794172804185e-07,48,1761880152435
NTRNUSDT,binance,gate,0.0011229231809975,5.973255148624857e-07,56,1761880152441
NXPCUSDT,gate,binance,0.0004963794150848,4.841613602704053e-07,17,1761881103616
OGNUSDT,bybit,gate,0.0015743697071847,8.639068676255364e-07,63,1761881103640
OGNUSDT,binance,gate,0.0011773571604043,7.912693120572911e-07,43,1761881103642
OGUSDT,binance,bybit,0.00047413571479093834,1.452074501990771e-07,55,1761963024031
OKBUSDT,bybit,gate,4.325215836911441e-05,6.372954864738364e-07,10,1761871424772
OMUSDT,binance,gate,0.0011111985851748,1.4389391057639684e-06,50,1761881103666
OMUSDT,bybit,gate,0.0001755402049948,4.904497081713911e-07,20,1761880152498
ONEUSDT,binance,gate,0.0012532654023721,9.069868496814466e-07,49,1761880152522
ONGUSDT,binance,bybit,0.00040672537724826413,3.1105471605821385e-07,65,1761963024063
ONGUSDT,binance,gate,0.0011347666670964,1.1079244040323535e-06,20,1761881103694
ONGUSDT,bybit,gate,0.0007325495585582,8.449969095355985e-07,24,1761881103692
OPENUSDT,bybit,gate,0.0009723170640887,5.738382761972759e-07,37,1761706813718
OPUSDT,bybit,binance,0.00023280617007657192,5.732385096369646e-08,92,1761963024080
ORCAUSDT,bybit,binance,0.000317429955773412,2.369710382505773e-07,48,1761954665058
ORCAUSDT,gate,binance,0.000406936425525,6.194135096486816e-07,19,1761867490141
ORDIUSDT,binance,gate,0.0002479802645935,3.079639254319707e-07,30,1761876214738
ORDIUSDT,binance,bybit,0.0002022304893515265,1.2312243406538758e-07,50,1761949984510
OXTUSDT,binance,gate,0.0012229794793123,7.811253774570794e-07,62,1761881103737
PHAUSDT,bybit,gate,0.0011183516268692,7.452691331520109e-07,49,1761881103801
PHBUSDT,gate,binance,0.0010047544125913,8.961109904168296e-07,37,1761881103804
PHBUSDT,gate,bybit,0.0011707639201172,6.196343831101563e-07,51,1761881103807
PIXELUSDT,bybit,binance,0.0002642528332977702,2.959499501409812e-07,70,1761958353343
PNUTUSDT,bybit,binance,0.00033554265409841647,8.306377077188888e-08,95,1761963024190
PNUTUSDT,gate,binance,0.0004788713326267,2.217104560166528e-07,40,1761881103846
POLUSDT,gate,bybit,0.0006764562120209,3.084078460027103e-07,27,1761881103851
PONKEUSDT,bybit,binance,1.8763983076640837e-05,2.673891168914347e-07,64,1761962089695
POWRUSDT,bybit,gate,0.0006688801715841,6.965310437861315e-07,38,1761880152888
PROMPTUSDT,binance,bybit,0.0002734752884729086,5.059551822725917e-07,79,1761947216796
PROMPTUSDT,gate,bybit,0.0005988328352658,3.928303557069439e-07,38,1761872364897
PROVEUSDT,bybit,binance,9.226246391535305e-05,4.926406287917324e-07,16,1761961147328
PUMPBTCUSDT,bybit,binance,0.0009630582753644,5.879508319012393e-07,28,1761706813951
PUNDIXUSDT,bybit,gate,0.0006998176138945,6.295032888874561e-07,27,1761881103939
PYTHUSDT,bybit,gate,0.0007510665157755,4.22876783967092e-07,40,1761880152979
QTUMUSDT,binance,gate,0.0008977916065413,6.147215957109602e-07,51,1761881103965
QUICKUSDT,binance,gate,0.0005982686622951,3.8118185459095147e-07,40,1761880153040
RDNTUSDT,bybit,binance,0.0005317421170587393,2.048888361122595e-07,81,1761963024322
REDUSDT,bybit,binance,0.000299054022883385,3.763256126031852e-07,24,1761937738139
REIUSDT,binance,gate,0.0011770883583899,1.1605526159207198e-06,34,1761876215153
RENDERUSDT,binance,gate,0.0005893479524651,3.212650790483192e-07,44,1761880153188
REZUSDT,bybit,binance,0.00023760154382187291,3.16685405900851e-07,55,1761963024360
RIFUSDT,binance,gate,0.0006831044814583,7.611177316944853e-07,12,1761855831183
RIFUSDT,binance,bybit,0.0002613795584773355,2.476024982155502e-07,93,1761962089846
RPLUSDT,bybit,gate,0.000957726343324,5.399616251069575e-07,48,1761880153290
RSRUSDT,bybit,gate,0.000722980179419,4.6079002094613734e-07,48,1761876215230
RSRUSDT,binance,gate,0.0005773300746372,4.131764852030458e-07,38,1761872365096
SAGAUSDT,binance,bybit,0.0007826830901550807,7.559366003030772e-07,86,1761961147500
SAGAUSDT,binance,gate,0.0006644732388762,4.31372337033655e-07,60,1761881104129
SAGAUSDT,bybit,gate,0.0001871895158484,3.763222528459442e-07,38,1761877198971
SANDUSDT,bybit,gate,0.000287299382849,2.92928628555939e-07,39,1761880153389
SAPIENUSDT,bybit,binance,0.00027858974271215175,1.8141109198167087e-07,43,1761963024440
SAPIENUSDT,bybit,gate,0.0009342104946877,5.724925801584277e-07,27,1761879182539
SAPIENUSDT,binance,gate,0.0006043466800811,3.551041526599688e-07,42,1761880153396
SCRTUSDT,bybit,gate,0.001564548770027,1.1474452233605106e-06,63,1761881104161
SCRUSDT,bybit,gate,0.0004764056900621,3.613411205686434e-07,55,1761881104169
SEIUSDT,gate,bybit,0.0004474435471055,2.868852908986694e-07,29,1761880153455
SEIUSDT,binance,bybit,0.00021992627261859844,2.0398690668630814e-07,36,1761941667276
SHELLUSDT,binance,gate,0.0026115762316957,2.373224456828373e-06,73,1761881104201
SHELLUSDT,bybit,gate,0.0014105233710331,1.106991253170462e-06,46,1761880153479
SKYUSDT,binance,bybit,0.0001775874682547,3.778858772052698e-07,23,1761873298098
SKYUSDT,binance,gate,0.0011271080614987,5.326418723292485e-07,65,1761881104248
SOLUSDT,binance,gate,0.0002288883763589,1.1796896782356541e-07,47,1761878194036
SOLVUSDT,gate,bybit,0.0006920378120008,4.698581167039432e-07,18,1761850161877
SOMIUSDT,bybit,binance,0.0002450557315687777,3.284521188207811e-07,25,1761943535362
SOMIUSDT,bybit,gate,0.0005789399910256,3.1875403164232534e-07,51,1761880153619
SOMIUSDT,binance,gate,0.0006686524876793,3.425221714397062e-07,54,1761879182685
SONICUSDT,gate,binance,0.0008082719139371,3.989961835290016e-07,38,1761877199178
SOPHUSDT,gate,binance,8.479287674050177e-05,7.887175075851031e-07,6,1761867490763
SOPHUSDT,gate,bybit,0.0005621342670958,4.144912909351152e-07,23,1761881104310
SPELLUSDT,bybit,binance,0.0007736466570138098,1.5845560523633357e-07,110,1761963024559
SPKUSDT,bybit,gate,0.0007839187944551,3.1770878745814217e-07,76,1761881104325
SPXUSDT,gate,bybit,0.0009162870119014,7.566378123456904e-07,20,1761877199221
SQDUSDT,binance,bybit,0.0006359691041900461,4.744155880471256e-07,65,1761963024577
SQDUSDT,gate,bybit,0.0015483824229742,2.295389736022786e-06,51,1761881104337
SSVUSDT,gate,binance,0.000502831804593,2.758762600743472e-07,39,1761880153700
STBLUSDT,binance,bybit,0.00031058578632844815,2.1445680915047683e-07,49,1761963024589
STBLUSDT,binance,gate,0.0008604400365705,4.664566349771831e-07,29,1761881104356
STBLUSDT,bybit,gate,0.0005950418758927,4.1621895471462187e-07,34,1761881104359
STEEMUSDT,binance,gate,0.0014811260335004,7.331617317550882e-07,72,1761881104365
STEEMUSDT,bybit,gate,0.0010738022516815,5.086809976447733e-07,60,1761881104367
STGUSDT,bybit,gate,0.0008916202461094,5.229531084264965e-07,67,1761881104378
STOUSDT,binance,gate,0.0015092673553796,1.3989849912037188e-06,60,1761880153760
STOUSDT,bybit,gate,0.0013236193569382,1.525442552660648e-06,35,1761880153762
STRKUSDT,bybit,binance,0.00024204604837388304,3.543104581344253e-07,28,1761963024616
STXUSDT,bybit,binance,0.00021686335053972084,8.604171462723936e-08,74,1761963024623
STXUSDT,bybit,gate,0.0005839936640798,3.853219626499088e-07,60,1761881104414
STXUSDT,binance,gate,0.000677681680354,3.989936679235557e-07,53,1761881104412
SUNUSDT,bybit,gate,0.0004352398562547,2.0696973012632335e-07,46,1761875235744
SUNUSDT,bybit,binance,0.00021443324368465656,4.2825337214258274e-08,77,1761962090127
SXTUSDT,bybit,gate,0.0008190522771211,4.069231829302162e-07,41,1761877199405
SXTUSDT,binance,gate,0.0005410338502581,3.748939707349316e-07,29,1761877199409
SYSUSDT,gate,binance,0.0016749524387756,1.11809096705472e-06,50,1761881104501
TACUSDT,bybit,gate,0.0017186341188338,1.3147422814830826e-06,43,1761881104509
TACUSDT,binance,gate,0.0005090760052954,7.661322625207981e-07,14,1761879182926
TAIKOUSDT,bybit,gate,0.000919024625149,5.795194222160301e-07,65,1761881104519
TAIKOUSDT,binance,gate,0.0004228862792313,3.8005392552989917e-07,30,1761880154125
TANSSIUSDT,binance,gate,0.0017243038413894,2.143948939162501e-06,54,1761881104533
TAOUSDT,gate,binance,0.0004473091385258,2.431837451125178e-07,51,1761880154160
TAUSDT,gate,bybit,0.0011144884641244,7.218548786236857e-07,66,1761880154170
THEUSDT,bybit,binance,0.0007930133934997737,2.402278096084132e-07,109,1761963024747
TIAUSDT,bybit,binance,0.0004296581174082955,1.162055376226283e-07,90,1761963024754
TLMUSDT,bybit,binance,0.0005158831300876913,5.204871659459965e-07,27,1761953731525
TLMUSDT,bybit,gate,0.0008748936014252,7.56980368852875e-07,50,1761880154236
TLMUSDT,binance,gate,0.0013804796825814,1.1310093761000684e-06,47,1761880154231
TNSRUSDT,binance,gate,0.0010337523044857,5.769721779304028e-07,40,1761878194350
TREEUSDT,bybit,gate,0.0006118515225889,2.775428572250757e-07,41,1761881104620
TRUMPUSDT,binance,bybit,0.0001750506962149,2.821213572031445e-07,28,1761706814578
TRUUSDT,binance,gate,0.0013022436975963,1.1211177653406198e-06,46,1761881104635
TRUUSDT,bybit,gate,0.0008024633650407,9.622487979454524e-07,54,1761881104637
TRXUSDT,binance,bybit,0.00011572029129335979,2.5797966180742185e-07,28,1761939690536
TURBOUSDT,binance,gate,0.0005372366832216,4.994276430532577e-07,25,1761880154402
TUSDT,binance,bybit,0.000410166052967985,4.965412158099985e-07,21,1761962090320
TUTUSDT,binance,gate,0.0007658090382468,4.2755545681760377e-07,51,1761881104666
TUTUSDT,bybit,gate,0.0003427143518999,5.774152534454081e-07,14,1761879183119
UBUSDT,binance,gate,0.0002340472299861,7.158350415191813e-07,9,1761878194450
UMAUSDT,bybit,gate,0.0009384353133349,5.795353354353297e-07,33,1761881104688
UNIUSDT,bybit,gate,0.0003488213990984,2.094612373590347e-07,42,1761881104695
UNIUSDT,binance,gate,0.0002185588956471,3.459490470097258e-07,25,1761877199637
USDCUSDT,binance,gate,7.039716660371135e-05,8.145252630103779e-07,5,1761670096040
USELESSUSDT,bybit,gate,0.000343192642072,3.786200393502504e-07,29,1761880154549
USTCUSDT,bybit,binance,0.0002848749993365,4.294710195459551e-07,20,1761881104722
USUALUSDT,gate,binance,0.0010549517825091,5.539683755610727e-07,35,1761880154589
VANAUSDT,bybit,gate,0.0004573195313425,5.632358470223811e-07,26,1761876215954
VANRYUSDT,bybit,gate,0.0004185247020316,5.046535794762557e-07,30,1761881104740
VELODROMEUSDT,binance,gate,0.0012190980223518,6.593109464462132e-07,33,1761879183233
VELVETUSDT,bybit,binance,0.0004056680248842781,5.450368408291062e-07,86,1761963024919
VICUSDT,bybit,gate,0.0018284329880492,1.4508316526942051e-06,57,1761881104792
VINEUSDT,gate,binance,0.0006736055822221,6.353795332541707e-07,24,1761880154710
VINEUSDT,bybit,binance,0.0002520514107792,8.639300057079898e-07,4,1761879183276
VIRTUALUSDT,binance,gate,0.0005360114453071,5.567706946032166e-07,37,1761881104807
VIRTUALUSDT,binance,bybit,0.0004037647170567602,4.3457005627474773e-07,47,1761958354100
VIRTUALUSDT,gate,bybit,0.0005490591827004,2.3819990849925198e-07,39,1761880154726
VOXELUSDT,bybit,gate,0.0016604225043161,1.8710953715060831e-06,30,1761706814768
VOXELUSDT,binance,gate,0.0013191405562006,1.312553302403816e-06,46,1761878194586
WALUSDT,bybit,binance,0.0002665492453502,4.354260726664333e-07,19,1761881104826
WAXPUSDT,bybit,gate,0.0007883215132982,7.36181196157953e-07,37,1761879183322
WCTUSDT,bybit,gate,0.0005613485060372,2.732359873016778e-07,75,1761880154822
WIFUSDT,binance,bybit,0.00015157082908028925,9.542914636107193e-08,52,1761949060835
WIFUSDT,binance,gate,0.0001587874239164,2.7355720981067534e-07,28,1761879183333
WIFUSDT,bybit,gate,8.975458860114206e-05,2.0056160839207117e-07,35,1761881104855
WLDUSDT,binance,gate,0.0002231836236038,1.727950136777399e-07,39,1761875236305
WLDUSDT,binance,bybit,0.0001909829222832267,1.938541406266461e-07,39,1761962090487
WLDUSDT,gate,bybit,0.0002975166825484,2.032120549481655e-07,37,1761881104865
WLFIUSDT,binance,gate,0.0002811122628672,2.1966720974943974e-07,51,1761881104875
WOOUSDT,gate,binance,0.001224436303148,7.427871440967865e-07,38,1761881104882
WUSDT,binance,bybit,0.00019653834891408416,3.857908178123379e-07,21,1761963025009
XAIUSDT,gate,binance,0.0012059796172358,6.145332814920794e-07,37,1761880154901
XAIUSDT,gate,bybit,0.0011620865808917,8.489390199694892e-07,27,1761880154895
XANUSDT,binance,bybit,0.000580908768145844,5.231216942621343e-07,77,1761962090516
XNYUSDT,gate,binance,0.0009502000913821,3.8142694904516363e-07,40,1761881104938
XNYUSDT,gate,bybit,0.0012927035240384,5.449490528963791e-07,50,1761881104940
XPINUSDT,bybit,gate,0.0005954058793811,7.35857348240161e-07,33,1761879183429
XPLUSDT,gate,binance,0.0003493770422809,3.0894778154184255e-07,31,1761881104953
XPLUSDT,gate,bybit,0.0004177032523296,4.774773713494458e-07,21,1761881104955
XPLUSDT,binance,bybit,6.116818572374307e-05,8.271711172486018e-08,54,1761949985475
YALAUSDT,binance,gate,0.0006305659163749,9.416943325941678e-07,28,1761880155057
YFIUSDT,gate,bybit,0.0004829942642045,1.7800956797180986e-07,47,1761880155080
YGGUSDT,bybit,gate,0.0009119729325006,2.728826798609492e-07,76,1761881105008
ZEREBROUSDT,gate,bybit,0.0013383103166743,9.43977896968545e-07,12,1761880155129
ZETAUSDT,gate,bybit,0.0009613635081657,4.052467849045945e-07,23,1761880155151
ZKCUSDT,gate,binance,0.0004132642909562,1.0394899412136854e-06,12,1761881105052
ZKCUSDT,gate,bybit,0.0009150765845876,4.630100634839254e-07,37,1761881105055
ZKJUSDT,gate,binance,0.0017856640416067,9.535173009336906e-07,68,1761881105060
ZORAUSDT,binance,gate,0.0005320373865647,3.099269127437997e-07,45,1761881105068
ZORAUSDT,bybit,gate,0.0006018981885474,2.2107435095951774e-07,49,1761881105065
ZROUSDT,bybit,gate,0.0005495020667116,2.169191457866411e-07,67,1761880155215
ZROUSDT,binance,gate,0.0005980224580184,2.6101779375902424e-07,55,1761880155211
1INCHUSDT,binance,gate,0.0009494595007604,5.400399101969416e-07,60,1761881101277
ACTUSDT,gate,bybit,0.0012689527634982,1.0892127543239166e-06,37,1761881101350
ACXUSDT,binance,gate,0.0009837570861311,8.476511928715299e-07,64,1761881101357
AEROUSDT,binance,bybit,0.0010597380012851872,2.62401382760737e-07,103,1761963022347
AEVOUSDT,binance,bybit,0.00022363019530343092,2.3516062394276668e-07,35,1761949982737
AGLDUSDT,bybit,gate,0.0006715580080756,6.40188018199039e-07,35,1761879179456
AIUSDT,bybit,gate,0.0011767275780377,7.35069954453094e-07,42,1761881101447
AIXBTUSDT,gate,binance,0.0006109697554541,4.225675402025285e-07,28,1761881101457
AIXBTUSDT,gate,bybit,0.0006179046394492,4.209562404086312e-07,28,1761881101454
AKTUSDT,bybit,binance,0.0006124928830231447,4.249070989294502e-07,67,1761962087887
ALICEUSDT,binance,gate,0.0011578275884092,1.1006749389923057e-06,46,1761881101498
ALICEUSDT,bybit,gate,0.0008174279682237,5.869711418054422e-07,35,1761879179569
ALPINEUSDT,gate,binance,0.0003096207401981,7.416937060434208e-07,7,1761849171801
APEUSDT,gate,bybit,0.0004434848189561,2.930656674184751e-07,29,1761881101542
APEUSDT,gate,binance,0.0003908007327045,2.2070397048843005e-07,37,1761881101540
ARBUSDT,gate,bybit,0.0003420995178946,3.6430804170576484e-07,21,1761881101577
ARKUSDT,bybit,binance,0.000301048055822188,4.1920010493390253e-07,24,1761963022516
ARKUSDT,bybit,gate,0.0008284160140897,8.096572748562173e-07,20,1761852118933
ARPAUSDT,gate,bybit,0.000931982525259,5.459066306254337e-07,27,1761881101603
ARPAUSDT,gate,binance,0.001031403283394,4.706405931301953e-07,31,1761881101606
ASTERUSDT,bybit,gate,0.0003391097656849,3.4543565751716e-07,37,1761881101629
ATOMUSDT,binance,gate,0.0003313297636715,2.2468571365732665e-07,42,1761881101657
AXSUSDT,binance,gate,0.0007516806076222,7.142665533554934e-07,48,1761879179810
BANDUSDT,binance,bybit,0.0010736806195739,8.455378244426219e-07,15,1761860640488
BANDUSDT,binance,gate,0.0009829753986085,6.013223565045076e-07,38,1761879179857
BANUSDT,binance,gate,0.0004354011657144,6.170385493901014e-07,14,1761857739400
BBUSDT,binance,bybit,0.0005376235844127149,3.9190599389582373e-07,34,1761961145738
BBUSDT,binance,gate,0.0009257687449362,7.059662038163482e-07,45,1761880150143
BCHUSDT,binance,gate,0.0003134174817079,2.2756690196448254e-07,36,1761872362589
BERAUSDT,bybit,gate,0.0002140154399484,5.083069914013098e-07,30,1761881101854
BERAUSDT,bybit,binance,0.00013318665709755178,1.5815472000925282e-07,42,1761963022712
BICOUSDT,binance,gate,0.0008859381050819,5.057915993925657e-07,29,1761877196573
BIGTIMEUSDT,bybit,gate,0.0008867574117068,5.379727087398017e-07,42,1761879179971
BIGTIMEUSDT,binance,gate,0.0006906081194764,6.663633330824097e-07,40,1761879179973
BLESSUSDT,gate,bybit,0.0007682517579099,3.2873778671008205e-07,40,1761877196611
BLURUSDT,binance,bybit,0.000289267758655875,2.7652973912912256e-07,32,1761941665593
BLURUSDT,binance,gate,0.0008502260271709,3.049638917722279e-07,54,1761880150241
BLURUSDT,bybit,gate,0.0008728197297156,3.0744388211835e-07,62,1761880150239
BNBUSDT,binance,gate,0.0001542009024191,9.11641288473574e-08,50,1761881101921
BNTUSDT,binance,gate,0.0009765028182234,6.894939795670703e-07,46,1761879180062
BNTUSDT,binance,bybit,0.0012482238482094,1.5438319174945122e-06,24,1761877196670
BOBAUSDT,bybit,gate,0.0032488763114868,2.2809669333065726e-06,66,1761881101932
BOMEUSDT,binance,bybit,8.977099090306291e-05,4.3367790583488737e-07,19,1761963022780
BTRUSDT,bybit,gate,0.0005953404590088,9.169965836784438e-07,11,1761865515647
C98USDT,binance,gate,0.0013141972751768,9.371147579402028e-07,52,1761881102000
C98USDT,bybit,gate,0.0007662381220746,4.635391099874554e-07,53,1761880150346
CATIUSDT,gate,binance,0.0007292043206566,2.725764345969635e-07,48,1761881102030
CGPTUSDT,gate,binance,0.0003780168200733,6.286981654069313e-07,14,1761880150425
CGPTUSDT,gate,bybit,0.0007769689272794,7.243374994888571e-07,9,1761880150428
CHILLGUYUSDT,binance,bybit,7.889998250231844e-05,8.603908232711388e-07,4,1761869469127
CHILLGUYUSDT,gate,bybit,0.0003906015954753,8.378645587050324e-07,11,1761876213020
CHRUSDT,gate,bybit,0.0007988778328167,8.901845620414842e-07,27,1761881102087
CKBUSDT,gate,bybit,0.0005987088109458,8.322763323192627e-07,6,1761875233089
CLOUDUSDT,gate,bybit,0.0003166689620441,9.033794452923162e-07,3,1761704670258
COMPUSDT,gate,binance,0.0003494500257654,5.125548129479751e-07,19,1761871423293
COWUSDT,bybit,binance,0.000508877107308675,3.48666598980515e-07,34,1761938702095
CROSSUSDT,gate,bybit,0.0009005973081691,6.923962963247104e-07,21,1761862600988
CRVUSDT,binance,gate,0.0005761196000346,2.10676545928374e-07,52,1761881102195
CTKUSDT,gate,binance,9.028601832499146e-06,1e-06,1,1761666841918
CVXUSDT,binance,bybit,0.0003170107109172802,4.817238006531669e-07,29,1761963023017
DASHUSDT,bybit,binance,0.000189576820223,7.774886426914583e-07,6,1761680887099
DENTUSDT,binance,bybit,-0.00019374375134790974,1.557875540125256e-06,78,1761963023054
DOGEUSDT,gate,bybit,9.50755658743483e-05,3.448064385965108e-07,22,1761878191950
DOGSUSDT,gate,binance,0.0007361130418673,4.456033719388338e-07,36,1761875233367
DUSKUSDT,bybit,binance,7.322329957295572e-05,8.220728468216315e-07,5,1761865516040
EDUUSDT,bybit,gate,0.0002915081447412,7.674672719376759e-07,12,1761879180629
